file_path,line_number,code_snippet,category,severity,suggested_token_name,suggested_replacement_snippet,justification
BabciaTobiasz/Features/Areas/AreaListView.swift,481,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaListView.swift,487,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaListView.swift,544,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,33,HStack(spacing: 16) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,40,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,42,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,56,".frame(width: 32, height: 32)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,61,".frame(width: 32, height: 32)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,66,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,75,.fill(area.color.opacity(0.15)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Areas/AreaRowView.swift,76,".frame(width: 44, height: 44)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,80,.foregroundStyle(area.color),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,87,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,94,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,102,HStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,105,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,119,HStack(spacing: 4) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,127,".padding(.horizontal, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,128,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,129,".background(area.color.opacity(0.15), in: Capsule())",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Areas/AreaRowView.swift,130,.foregroundStyle(area.color),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,134,HStack(spacing: 6) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,137,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,140,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,143,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,164,HStack(spacing: 6) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,170,.foregroundStyle(status.color),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/AreaRowView.swift,172,".padding(.horizontal, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,173,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,174,".background(status.color.opacity(0.12), in: Capsule())",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Areas/AreaRowView.swift,234,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/AreaRowView.swift,240,.background(Color.gray.opacity(0.1)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Areas/Components/CameraHeroPromptView.swift,25,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/CameraHeroPromptView.swift,32,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/CompletionSummaryView.swift,40,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/CompletionSummaryView.swift,44,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/CompletionSummaryView.swift,76,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/Components/CompletionSummaryView.swift,81,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/PierogiDropView.swift,48,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/PierogiDropView.swift,58,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/PierogiDropView.swift,351,.foregroundStyle(tint),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/ScanProcessingOverlayView.swift,20,Color.black.opacity(0.18),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Areas/Components/ScanProcessingOverlayView.swift,31,"VStack(alignment: .leading, spacing: 8) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/Components/ScanProcessingOverlayView.swift,34,HStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/Components/ScanProcessingOverlayView.swift,39,.foregroundStyle(isActive ? .primary : .secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/TaskListSummaryView.swift,42,.foregroundStyle(task.isCompleted ? .secondary : .primary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/TaskPierogiDropView.swift,46,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/TaskPierogiDropView.swift,191,.foregroundStyle(.primary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/Components/TaskPierogiDropView.swift,194,".padding(.vertical, 6)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,28,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,31,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,62,".padding(.vertical, 6)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,68,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,71,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,81,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/ReminderConfigView.swift,140,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/RoomReminderPromptView.swift,21,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Areas/RoomReminderPromptView.swift,24,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Areas/RoomReminderPromptView.swift,31,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,19,".shadow(color: .black.opacity(0.12), radius: 20, x: 0, y: 10)",Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,23,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,26,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,31,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,36,"VStack(alignment: .trailing, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,39,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,44,".padding(.vertical, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,47,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Babcia/BabciaStatusView.swift,52,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,67,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,72,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,75,".padding(.top, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,81,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,84,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,91,"VStack(alignment: .trailing, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,94,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,99,".padding(.vertical, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,117,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,119,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Filters/FilterShopView.swift,124,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,135,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,142,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Filters/FilterShopView.swift,160,".padding(.vertical, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/Components/GalleryImageView.swift,32,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/Components/GalleryImageView.swift,38,.strokeBorder(.white.opacity(0.08)),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Gallery/Components/GalleryItemCard.swift,47,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/Components/GalleryItemCard.swift,53,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/Components/GalleryItemCard.swift,63,HStack(spacing: 6) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/Components/GalleryItemCard.swift,68,".padding(.horizontal, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/Components/GalleryItemCard.swift,69,".padding(.vertical, 6)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,102,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,107,".padding(.top, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,112,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,121,".padding(.vertical, 6)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,129,".padding(.horizontal, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,135,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,138,VStack(spacing: 0) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,142,"Divider().padding(.vertical, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,146,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,156,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,164,HStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,169,".padding(.horizontal, 12)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,170,".padding(.vertical, 8)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,221,.foregroundStyle(,ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,226,".frame(width: 36, alignment: .trailing)",Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryDetailView.swift,228,".padding(.vertical, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryView.swift,54,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryView.swift,59,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Gallery/GalleryView.swift,62,".padding(.top, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryView.swift,84,VStack(spacing: 12) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Gallery/GalleryView.swift,94,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,27,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,40,"HStack(alignment: .firstTextBaseline, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,47,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,51,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,55,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,56,".padding(.leading, 4)",Spacing,Medium,grid.m,theme.grid.m,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,65,.foregroundStyle(.yellow),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,68,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/DailyProgressCard.swift,85,VStack(spacing: 20) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,22,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,35,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,44,.frame(height: 180),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,64,Color.black.opacity(0.08),Opacity,Medium,elevation.overlayDim,.opacity(theme.elevation.overlayDim),Literal opacity values prevent centralized control of overlays and emphasis levels.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,65,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,68,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,72,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,75,.frame(height: 180),Spacing,Medium,size.dimension,theme.size.dimension,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/LatestDreamCard.swift,81,VStack(spacing: 20) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/MicroTidyCard.swift,18,HStack(spacing: 16) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/MicroTidyCard.swift,24,"VStack(alignment: .leading, spacing: 4) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/MicroTidyCard.swift,29,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/MicroTidyCard.swift,35,.foregroundStyle(.tertiary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,21,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,35,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,38,VStack(spacing: 8) {,Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,53,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,75,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/PatternsSummaryCard.swift,84,.foregroundStyle(.secondary),ButtonStyle,Medium,palette.action,theme.palette.action,Passing literal colors to button styles bypasses action tokens and state theming.
BabciaTobiasz/Features/Home/Components/PointsExplainerCard.swift,15,"VStack(alignment: .leading, spacing: 12) {",Spacing,Medium,grid.l,theme.grid.l,Numeric layout literals bypass the spacing scale and make rhythm inconsistent across screens.
